"Message ID";"Date";"Author";"Subject";"Type";"Category";"Start";"Stop";"Run no";"ConfigID";"Device";"Data Quality";"RegName";"RegVal";"Text"
330;Thu  07 Jul 2022 07:52:49 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/07 09:32 CET";"2022/07/07 09:52 CET";"428";"26";"W5R18";;"PSUB/PWELL";"3";"Default settings: Voltage scan, Low row 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220707_093232_eudaq_scan.h5 
mpx2_run428_220707093243.raw"
328;Thu  07 Jul 2022 07:10:30 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/07 08:08 CET";"2022/07/07 09:10 CET";"426";"26";"W5R18";;;;"Default settings Low row 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220707_080831_eudaq_scan.h5 
mpx2_run426_220707080847.raw"
327;Thu  07 Jul 2022 06:05:54 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/06 23:59 CET";"2022/07/07 08:05 CET";"425";"26";"W5R18";;;;"Patrick settings: statistics run LR with telescope data 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_235918_eudaq_scan.h5 
mpx2_run425_220706235930.raw"
326;Wed  06 Jul 2022 21:54:49 +0000;"Yannik Buch";"Voltage scan crashed ";"General";"VoltageScan";;;"423";"26";"W05R18";;"PSUB/PWELL";;"Voltage scan crashes for 4 and 5V for the module. Most likely due to current limit (?)
We observed 1mA at 4V PSUB/PWELL."
325;Wed  06 Jul 2022 21:39:55 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/06 23:19 CET";"2022/07/06 23:39 CET";"421";"26";"W5R18";;"PSUB/PWELL";"3";"Patrick settings: Voltagescan with telescope data 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_231938_eudaq_scan.h5 
mpx2_run421_220706231950.raw"
324;Wed  06 Jul 2022 21:30:01 +0000;"Yannik Buch";"MimosaDAQ Crash - no telescope raw files for run 315-320";"General";"other";;;;;;;;;"After the restart of the NI Crate PC that is running the Mimosa software it lost its configuration. The result was that it responded and could be init'ed, configured and started by run control but no telescope raw files were written. Runs 315 to 320 are affected. Refer to MIMOSA DAQ GOES TO SHIT Manual on green paper to fix it (also attached)."
323;Wed  06 Jul 2022 21:19:17 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/06 22:59 CET";"2022/07/06 23:19 CET";"420";"26";"W5R18";;"PSUB/PWELL";"2";"Patrick settings: Voltagescan with telescope data 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_225900_eudaq_scan.h5 
mpx2_run420_220706225911.raw"
322;Wed  06 Jul 2022 20:54:37 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/06 22:53 CET";"2022/07/06 22:54 CET";"419";"26";"W5R18";;;;"Patrick settings: Alignment run 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_225327_eudaq_scan.h5 
mpx2_run419_220706225338.raw"
321;Wed  06 Jul 2022 20:29:51 +0000;"Yannik Buch";"Improved register setting for CPPM normal FE (Patricks version)";"General";;;;;;"W05R18";;;;"#chip register config
IBIAS = 100  # custom
ITHR = 50


# these are default values:
ICASN = 0
IDB = 100
ITUNE = 53
VRESET = 143
VCASP = 93
VCASC = 228

Resulting in a threshold of about ~400e for normal FEs"
320;Wed  06 Jul 2022 19:58:59 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/06 21:58 CET";"2022/07/06 21:58 CET";"417";"26";"W5R18";"bad";;;"NO TELESCOPE FILE

Patrick settings: Alignment run 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_215800_eudaq_scan.h5 
mpx2_run417_220706215811.raw"
319;Wed  06 Jul 2022 19:51:26 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/06 21:44 CET";"2022/07/06 21:51 CET";"415";"26";"W5R18";"bad";"PSUB/PWELL";"2";"NO TELESCOPE FILE


Voltage scan failes for 5V step, but not for smaller voltages. Scan was to investigate the behaviour.

Patrick settings: Voltage scan. 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_214414_eudaq_scan.h5 
mpx2_run415_220706214426.raw"
318;Wed  06 Jul 2022 17:25:11 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/06 19:04 CET";"2022/07/06 19:25 CET";"411";"26";"W5R18";"bad";"PSUB/PWELL";"4";"NO TELESCOPE FILE


Patrick settings: Voltage scan. 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_190453_eudaq_scan.h5 
mpx2_run411_220706190505.raw"
317;Wed  06 Jul 2022 17:04:30 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/06 18:44 CET";"2022/07/06 19:04 CET";"410";"26";"W5R18";"bad";"PSUB/PWELL";"3";"NO TELESCOPE FILE


Patrick settings: Voltage scan. 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_184414_eudaq_scan.h5 
mpx2_run410_220706184426.raw"
316;Wed  06 Jul 2022 16:43:52 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/06 18:23 CET";"2022/07/06 18:43 CET";"409";"26";"W5R18";"bad";"PSUB/PWELL";"2";"NO TELESCOPE FILE


Patrick settings: Voltage scan. 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_182336_eudaq_scan.h5 
mpx2_run409_220706182347.raw"
315;Wed  06 Jul 2022 16:17:59 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/06 17:17 CET";"2022/07/06 18:17 CET";"407";"26";"W5R18";"bad";;;"NO TELESCOPE FILE


Patrick settings: Alignment run 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_171702_eudaq_scan.h5 
mpx2_run407_220706171714.raw"
314;Wed  06 Jul 2022 15:10:47 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/06 17:09 CET";"2022/07/06 17:10 CET";"406";"26";"W5R18";;;;"NO TELESCOPE FILE


Noiserun: Patrick settings 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_170931_eudaq_scan.h5 
mpx2_run406_220706170942.raw"
313;Wed  06 Jul 2022 15:09:05 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/06 17:05 CET";"2022/07/06 17:09 CET";"405";"26";"W5R18";;;;"NO TELESCOPE FILE


Noiserun normal FE 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_170550_eudaq_scan.h5 
mpx2_run405_220706170601.raw"
312;Wed  06 Jul 2022 15:01:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/06 17:00 CET";"2022/07/06 17:00 CET";"404";"26";"W5R18";;;;"NO TELESCOPE FILE


Noiserun normal FE, improved experimental settings 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_170008_eudaq_scan.h5 
mpx2_run404_220706170021.raw"
311;Wed  06 Jul 2022 14:58:44 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/06 16:58 CET";"2022/07/06 16:58 CET";"403";"26";"W5R18";;;;"NO TELESCOPE FILE


Noiserun normal FE, improved experimental settings 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_165812_eudaq_scan.h5 
mpx2_run403_220706165823.raw"
310;Wed  06 Jul 2022 14:55:47 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/06 16:54 CET";"2022/07/06 16:55 CET";"402";"26";"W5R18";;;;"NO TELESCOPE FILE


Noiserun normal FE 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_165442_eudaq_scan.h5 
mpx2_run402_220706165454.raw"
309;Wed  06 Jul 2022 14:42:31 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/06 16:35 CET";"2022/07/06 16:42 CET";"401";"26";"W5R18";"bad";;;"NO TELESCOPE FILE


First scan with improved settings - beam was off, so also counted as noiserun
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_163530_eudaq_scan.h5 
mpx2_run401_220706163542.raw"
308;Wed  06 Jul 2022 14:33:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/06 16:31 CET";"2022/07/06 16:33 CET";"400";"26";"W5R18";;;;"NO TELESCOPE FILE


Noiserun normal FE, improved experimental settings 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220706_163159_eudaq_scan.h5 
mpx2_run400_220706163212.raw"
307;Wed  06 Jul 2022 14:07:15 +0000;"Yannik Buch";"Further improvements Normal AND Normal Casc settings at the same time";"General";;;;;;;;;;"Resulting in a threshold of about 350e for both FEs

IBIAS: 90
VRESET: 125
ITHR: 40
VCASC: 210


We expect some noise on the normal FE"
306;Wed  06 Jul 2022 13:20:29 +0000;"Yannik Buch";"Improved register setting for CPPM normal FE";"General";;;;;;;;;;"Here optimized values for the Normal frontend.
Here the list of regiseters required:
  

ITHR"": 35,
IBIAS"": 100,
VRESET"": 125,
IDB: 85


The threshold is about 320e, which is not great but much better than before.

Tests were run with the CPPM mosule (W5R18)"
305;Wed  06 Jul 2022 10:56:45 +0000;"Yannik Buch";" Slightly optimized values for Normal FE/CPPM module ";"General";"other";;;;;;;;;"Here slightly optimized values for the Normal frontend.
Here the list of registers required:

threshold ~300

IBIAS: 65
VRESET: 125
ITHR: 30


Tests were run with the CPPM module (W5R18)"
304;Wed  06 Jul 2022 10:46:30 +0000;"Yannik Buch";"Optimized values for Normal Cascode FE/CPPM module";"General";;;;;;;;;;"Here optimized values for the Normal Cascode frontend. It will be required to disable the Normal FE as it will overshoot a lot with these settings.
Here the list of regiseters required:

The threshold is about 350e, which is not great but much better than before.

IBIAS: 100
VRESET: 125
ITHR: 28

Still, this is already at the border of stability.

Tests were run with the CPPM mosule (W5R18)"
303;Wed  06 Jul 2022 09:52:27 +0000;"Marike Schwickardi";"Telescope alignement for config 26";"General";;;;;;;;;;"
Cat drawing of the housing of the mimosa sensors. The plan with a hole of the housing is positioned towards the beam.
https://twiki.cern.ch/twiki/pub/MimosaTelescope/WebHome/Sensorboard_Housing_V3.pdf"
302;Wed  06 Jul 2022 08:05:12 +0000;"Yannik Buch";"S-curve scan";"TJ-Scan";"S-curve-Scan";"06/07/2022 10:05";;;"26";;;;;"20220706_100129_threshold_scan_interpreted.h5

scan_configuration = {
    'start_column': 226,
    'stop_column': 228,
    'start_row': 0,
    'stop_row': 512,

    'n_injections': 100,
    'VCAL_HIGH': 150,
    'VCAL_LOW_start': 140,
    'VCAL_LOW_stop': 40,
    'VCAL_LOW_step': -1
}

register_overrides = {
    ""ITHR"": 64,
    ""IBIAS"": 50,
    ""ICASN"": 0,
    ""VCASP"": 93,
    ""VRESET"": 143,
    ""VCASC"": 228,
    ""IDB"": 100,
    'ITUNE': 53
}"
301;Wed  06 Jul 2022 07:55:14 +0000;"Yannik Buch";"S-curve scan";"TJ-Scan";"S-curve-Scan";"06/07/2022 09:15";;;"26";;;;;"20220706_091740_threshold_scan_interpreted.h5

scan_configuration = {
    'start_column': 0,
    'stop_column': 2,
    'start_row': 0,
    'stop_row': 512,

    'n_injections': 100,
    'VCAL_HIGH': 150,
    'VCAL_LOW_start': 140,
    'VCAL_LOW_stop': 40,
    'VCAL_LOW_step': -1
}


register_overrides = {
    ""ITHR"": 64,
    ""IBIAS"": 50,
    ""ICASN"": 0,
    ""VCASP"": 93,
    ""VRESET"": 143,
    ""VCASC"": 228,
    ""IDB"": 100,
    'ITUNE': 53
}"
300;Wed  06 Jul 2022 07:23:06 +0000;"Yannik Buch";"Config change";"ConfigID";;"06/07/2022 09:00";;"400";"26";;;;;"New DUT: W5R18

Config ID: 26
Beam Energy:4
Collimator:5*5
Telescope Config File:geoid26.geo

telescope alignment inherited from geoid21

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =9,85cm
MIM26 4 =11,8cm
MIM26 5 =15,2cm
FEI4 6 = -
MIM26 7 =18,6cm

TJ Monopix2:
x =46.5
y =210
phi = -4.0006
type = Cz
thickness = 300um"
299;Wed  06 Jul 2022 06:06:50 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 22:28 CET";"2022/07/06 08:06 CET";"399";"25";"W8R3";;;;"Overnight run with masked pixels
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_222828_eudaq_scan.h5 
mpx2_run399_220705222842.raw"
298;Tue  05 Jul 2022 21:13:47 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/05 23:13 CET";;"380";;;;;
297;Tue  05 Jul 2022 21:03:01 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/05 23:03 CET";;"379";;;;;
296;Tue  05 Jul 2022 20:53:30 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/05 22:53 CET";;"378";;;;;
295;Tue  05 Jul 2022 20:42:42 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/05 22:42 CET";;"377";;;;;
294;Tue  05 Jul 2022 20:28:48 +0000;"Benjamin Schwenker";"Config change";"ConfigID";;"05/07/2022 22:38";;"399";"25";;;;;"Config ID: 25
Beam Energy:4
Collimator:5*5
Telescope Config File:geoid25.geo

telescope alignment inherited from geoid21

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =56.5
y =210
phi = -4.0006
type = Cz
thickness = 300um

ELOG V3.1.4-395e101"
293;Tue  05 Jul 2022 20:24:33 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/05 22:24 CET";;"397";;;;;
292;Tue  05 Jul 2022 20:22:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 22:01 CET";"2022/07/05 22:21 CET";"398";"24";"W8R3";;;;"New run with masked pixels 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_220130_eudaq_scan.h5 
mpx2_run398_220705220144.raw"
290;Tue  05 Jul 2022 20:03:59 +0000;"Benjamin Schwenker";"Masked pixels";"General";"other";;;"398";;"W8R3";;;;"Starting from run number 398 we applied the mask obtained from run 397"
289;Tue  05 Jul 2022 19:47:58 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 19:31 CET";"2022/07/05 21:47 CET";"397";"24";"W8R3";;;;"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_193111_eudaq_scan.h5 
mpx2_run397_220705193134.raw"
288;Tue  05 Jul 2022 17:21:24 +0000;"Benjamin Schwenker";"Config change";"ConfigID";"other";"19:21 05/07/2022";;"397";"24";;;;;"New DUT: W8R3

Config ID: 24
Beam Energy:4
Collimator:12*18
Telescope Config File:geoid24.geo

telescope alignment inherited from geoid21

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =210
phi = -4.0006
type = Cz
thickness = 300um"
287;Tue  05 Jul 2022 17:14:18 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 19:04 CET";"2022/07/05 19:14 CET";"396";"23";"W8R3";;"HV";"10";"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_190401_eudaq_scan.h5 
mpx2_run396_220705190413.raw"
286;Tue  05 Jul 2022 17:03:40 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 18:53 CET";"2022/07/05 19:03 CET";"395";"23";"W8R3";;"HV";"9";"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_185323_eudaq_scan.h5 
mpx2_run395_220705185336.raw"
285;Tue  05 Jul 2022 16:53:01 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 18:42 CET";"2022/07/05 18:53 CET";"394";"23";"W8R3";;"HV";"8";"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_184245_eudaq_scan.h5 
mpx2_run394_220705184257.raw"
284;Tue  05 Jul 2022 16:42:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 18:32 CET";"2022/07/05 18:42 CET";"393";"23";"W8R3";;"HV";"7";"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_183206_eudaq_scan.h5 
mpx2_run393_220705183219.raw"
283;Tue  05 Jul 2022 16:31:45 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 18:21 CET";"2022/07/05 18:31 CET";"392";"23";"W8R3";;"HV";"6";"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_182128_eudaq_scan.h5 
mpx2_run392_220705182141.raw"
282;Tue  05 Jul 2022 16:21:06 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 18:10 CET";"2022/07/05 18:21 CET";"391";"23";"W8R3";;"HV";"5";"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_181050_eudaq_scan.h5 
mpx2_run391_220705181102.raw"
281;Tue  05 Jul 2022 16:05:52 +0000;"Benjamin Schwenker";"Config change";"ConfigID";;"05/07/2022 18:05";;"391";"23";;;;;"New DUT: W8R3

Config ID: 23
Beam Energy:4
Collimator:12*18
Telescope Config File:geoid23.geo

telescope alignment inherited from geoid21

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =202
phi = -4.0006
type = Cz
thickness = 300um"
280;Tue  05 Jul 2022 14:31:44 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 16:29 CET";"2022/07/05 16:31 CET";"390";"22";"W8R3";;;;"Test run for telescope alignment 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_162947_eudaq_scan.h5 
mpx2_run390_220705163000.raw"
279;Tue  05 Jul 2022 14:27:21 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 16:12 CET";"2022/07/05 16:27 CET";"389";"22";"W8R3";;"HV";"6";"Vienna W8R3, Big collimator, Voltage scan, unknown data quality
eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_161258_eudaq_scan.h5 
mpx2_run389_220705161309.raw"
278;Tue  05 Jul 2022 14:26:54 +0000;"Benjamin Schwenker";"Config change: only collimator changed to 5x5";"ConfigID";"other";;;"390";"22";;;;;"Only collimator changed - it is off position of the HV frontend but this run might be better suited for the telescope alignment

New DUT: W8R3

Config ID: 22
Beam Energy:4
Collimator:5*5
Telescope Config File:geoid22.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =202
phi = -4.0006
type = Cz
thickness = 300um"
277;Tue  05 Jul 2022 14:12:35 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 15:52 CET";"2022/07/05 16:12 CET";"388";"21";"W8R3";;"HV";"5";"Vienna W8R3, Big collimator, Voltage scan

for ROI add this to the monopix part of the aligned geo file:
roi = [[480,0],[480,512],[496,512],[496,0]]

eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_155218_eudaq_scan.h5 
mpx2_run388_220705155230.raw"
276;Tue  05 Jul 2022 13:50:52 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 15:48 CET";"2022/07/05 15:50 CET";"387";"21";"W8R3";"bad";;;"Noiserun HV FE 
eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_154805_eudaq_scan.h5 
mpx2_run387_220705154817.raw"
275;Tue  05 Jul 2022 13:47:43 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/05 15:27 CET";"2022/07/05 15:47 CET";"386";"21";"W8R3";"bad";;;"Noiserun HV FE 
eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_152727_eudaq_scan.h5 
mpx2_run386_220705152739.raw"
274;Tue  05 Jul 2022 13:27:06 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/05 15:06 CET";"2022/07/05 15:27 CET";"385";"21";"W8R3";;;;"Noiserun HV FE 
eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_150650_eudaq_scan.h5 
mpx2_run385_220705150702.raw"
273;Tue  05 Jul 2022 13:05:37 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/05 14:58 CET";"2022/07/05 15:05 CET";"384";"21";"W8R3";;;;"Noiserun HV FE 
eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_145835_eudaq_scan.h5 
mpx2_run384_220705145847.raw"
272;Tue  05 Jul 2022 12:58:12 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 14:56 CET";"2022/07/05 14:58 CET";"383";"21";"W8R3";;;;"New DUT: Vienna (W8R3), Dry (Noise) run with W8R3-Custom settings (HV only) 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_145601_eudaq_scan.h5 
mpx2_run383_220705145613.raw"
271;Tue  05 Jul 2022 12:53:41 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 13:41 CET";"2022/07/05 14:53 CET";"382";"21";"W8R3";;;;"New DUT Vienna W8R3 Big collimator HVCasc run with the baseline settings 
eudaq_scan with W8R3 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220705_134117_eudaq_scan.h5 
mpx2_run382_220705134128.raw"
270;Tue  05 Jul 2022 11:31:55 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/05 12:28 CET";"2022/07/05 13:31 CET";"381";"21";"W8R3";;;;"New DUT: Vienna (W8R3) Big collimator, HV only run 
eudaq_scan with W8R3 
Pixels: 481:512 --> Frontends: HV FE 
20220705_122807_eudaq_scan.h5 
mpx2_run381_220705122821.raw"
269;Tue  05 Jul 2022 11:29:20 +0000;"Benjamin Schwenker";"DIsabled pixels for W14R12";"General";;;;;;;;;;"These pixels were ignored all (not very early) runs apparently"
268;Tue  05 Jul 2022 10:28:31 +0000;"Benjamin Schwenker";"Config change: New DUT W8R3";"ConfigID";"other";;;"381";"21";"W8R3";;;;"New DUT: W8R3

Config ID: 21
Beam Energy:4
Collimator:12*18
Telescope Config File:geoid21.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =202
phi = -4.0006
type = Cz
thickness = 300um"
